mosquitoes,Net RBC regeneration (slowest),Net RBC regeneration (fastest),Net plasma regeneration
94091,-65.50039285714286,-62.96646428571429,173.89991666666668
94101,-65.50789285714285,-62.97396428571428,173.89075000000003
94111,-65.51539285714287,-62.98146428571429,173.88158333333337
94121,-65.52289285714286,-62.98896428571428,173.8724166666667
94131,-65.53039285714286,-62.99646428571429,173.86325000000002
94141,-65.53789285714285,-63.00396428571428,173.85408333333336
94151,-65.54539285714287,-63.01146428571429,173.84491666666668
94161,-65.55289285714287,-63.01896428571428,173.83575000000002
94171,-65.56039285714286,-63.02646428571429,173.82658333333336
94181,-65.56789285714285,-63.03396428571428,173.8174166666667
94191,-65.57539285714284,-63.04146428571428,173.80825000000004
94201,-65.58289285714287,-63.048964285714284,173.79908333333336
94211,-65.59039285714286,-63.05646428571428,173.7899166666667
94221,-65.59789285714285,-63.063964285714285,173.78075
94231,-65.60539285714285,-63.07146428571428,173.77158333333335
94241,-65.61289285714287,-63.078964285714285,173.7624166666667
94251,-65.62039285714286,-63.08646428571428,173.75325000000004
94261,-65.62789285714285,-63.093964285714286,173.74408333333338
94271,-65.63539285714285,-63.10146428571428,173.7349166666667
94281,-65.64289285714287,-63.108964285714286,173.72575
94291,-65.65039285714286,-63.11646428571428,173.71658333333335
94301,-65.65789285714285,-63.12396428571429,173.7074166666667
94311,-65.66539285714285,-63.13146428571428,173.69825000000003
94321,-65.67289285714287,-63.13896428571429,173.68908333333337
94331,-65.68039285714286,-63.14646428571428,173.6799166666667
94341,-65.68789285714286,-63.15396428571429,173.67075000000003
94351,-65.69539285714285,-63.16146428571428,173.66158333333334
94361,-65.70289285714287,-63.16896428571429,173.65241666666668
94371,-65.71039285714286,-63.17646428571428,173.64325000000002
94381,-65.71789285714286,-63.18396428571429,173.63408333333336
94391,-65.72539285714285,-63.19146428571428,173.6249166666667
94401,-65.73289285714287,-63.19896428571429,173.61575000000002
94411,-65.74039285714287,-63.20646428571428,173.60658333333336
94421,-65.74789285714286,-63.21396428571429,173.59741666666667
94431,-65.75539285714285,-63.22146428571428,173.58825000000002
94441,-65.76289285714284,-63.22896428571428,173.57908333333336
94451,-65.77039285714287,-63.236464285714284,173.5699166666667
94461,-65.77789285714286,-63.24396428571428,173.56075000000004
94471,-65.78539285714285,-63.251464285714285,173.55158333333335
94481,-65.79289285714285,-63.25896428571428,173.5424166666667
94491,-65.80039285714287,-63.266464285714285,173.53325
94501,-65.80789285714286,-63.27396428571428,173.52408333333335
94511,-65.81539285714285,-63.281464285714286,173.5149166666667
94521,-65.82289285714285,-63.28896428571428,173.50575000000003
94531,-65.83039285714287,-63.296464285714286,173.49658333333338
94541,-65.83789285714286,-63.30396428571428,173.4874166666667
94551,-65.84539285714285,-63.31146428571429,173.47825000000003
94561,-65.85289285714285,-63.31896428571428,173.46908333333334
94571,-65.86039285714287,-63.32646428571429,173.4599166666667
94581,-65.86789285714286,-63.33396428571428,173.45075000000003
94591,-65.87539285714286,-63.34146428571429,173.44158333333337
94601,-65.88289285714285,-63.34896428571428,173.4324166666667
94611,-65.89039285714287,-63.35646428571429,173.42325000000002
94621,-65.89789285714286,-63.36396428571428,173.41408333333334
94631,-65.90539285714286,-63.37146428571429,173.40491666666668
94641,-65.91289285714285,-63.37896428571428,173.39575000000002
94651,-65.92039285714287,-63.38646428571429,173.38658333333336
94661,-65.92789285714287,-63.39396428571428,173.3774166666667
94671,-65.93539285714286,-63.40146428571429,173.36825000000005
94681,-65.94289285714285,-63.40896428571428,173.35908333333336
94691,-65.95039285714284,-63.41646428571428,173.34991666666667
94701,-65.95789285714287,-63.423964285714284,173.34075
94711,-65.96539285714286,-63.43146428571428,173.33158333333336
94721,-65.97289285714285,-63.438964285714285,173.3224166666667
94731,-65.98039285714285,-63.44646428571428,173.31325000000004
94741,-65.98789285714287,-63.453964285714285,173.30408333333335
94751,-65.99539285714286,-63.46146428571428,173.2949166666667
94761,-66.00289285714285,-63.468964285714286,173.28575
94771,-66.01039285714285,-63.47646428571428,173.27658333333335
94781,-66.01789285714287,-63.483964285714286,173.2674166666667
94791,-66.02539285714286,-63.49146428571428,173.25825000000003
94801,-66.03289285714285,-63.49896428571429,173.24908333333337
94811,-66.04039285714285,-63.50646428571428,173.2399166666667
94821,-66.04789285714287,-63.51396428571429,173.23075000000003
94831,-66.05539285714286,-63.52146428571428,173.22158333333334
94841,-66.06289285714286,-63.52896428571429,173.21241666666668
94851,-66.07039285714285,-63.53646428571428,173.20325000000003
94861,-66.07789285714287,-63.54396428571429,173.19408333333337
94871,-66.08539285714286,-63.55146428571428,173.1849166666667
94881,-66.09289285714286,-63.55896428571429,173.17575000000002
94891,-66.10039285714285,-63.56646428571428,173.16658333333336
94901,-66.10789285714287,-63.57396428571429,173.15741666666668
94911,-66.11539285714287,-63.58146428571428,173.14825000000002
94921,-66.12289285714286,-63.58896428571429,173.13908333333336
94931,-66.13039285714285,-63.59646428571428,173.1299166666667
94941,-66.13789285714284,-63.60396428571428,173.12075000000004
94951,-66.14539285714287,-63.611464285714284,173.11158333333336
94961,-66.15289285714286,-63.61896428571428,173.1024166666667
94971,-66.16039285714285,-63.626464285714285,173.09325
94981,-66.16789285714285,-63.63396428571428,173.08408333333335
94991,-66.17539285714287,-63.641464285714285,173.0749166666667
95001,-66.18289285714286,-63.64896428571428,173.06575000000004
95011,-66.19039285714285,-63.656464285714286,173.05658333333338
95021,-66.19789285714285,-63.66396428571428,173.0474166666667
95031,-66.20539285714287,-63.671464285714286,173.03825
95041,-66.21289285714286,-63.67896428571428,173.02908333333335
95051,-66.22039285714285,-63.68646428571429,173.0199166666667
95061,-66.22789285714285,-63.69396428571428,173.01075000000003
95071,-66.23539285714287,-63.70146428571429,173.00158333333337
95081,-66.24289285714286,-63.70896428571428,172.9924166666667
95091,-66.25039285714286,-63.71646428571429,172.98325000000003
95101,-66.25789285714285,-63.72396428571428,172.97408333333334
95111,-66.26539285714287,-63.73146428571429,172.96491666666668
95121,-66.27289285714286,-63.73896428571428,172.95575000000002
95131,-66.28039285714286,-63.74646428571429,172.94658333333336
95141,-66.28789285714285,-63.75396428571428,172.9374166666667
95151,-66.29539285714287,-63.76146428571429,172.92825000000002
95161,-66.30289285714287,-63.76896428571428,172.91908333333336
95171,-66.31039285714286,-63.77646428571429,172.90991666666667
95181,-66.31789285714285,-63.78396428571428,172.90075000000002
95191,-66.32539285714284,-63.79146428571428,172.89158333333336
95201,-66.33289285714287,-63.798964285714284,172.8824166666667
95211,-66.34039285714286,-63.80646428571428,172.87325000000004
95221,-66.34789285714285,-63.813964285714285,172.86408333333335
95231,-66.35539285714285,-63.82146428571428,172.8549166666667
95241,-66.36289285714287,-63.828964285714285,172.84575
95251,-66.37039285714286,-63.83646428571428,172.83658333333335
95261,-66.37789285714285,-63.843964285714286,172.8274166666667
95271,-66.38539285714285,-63.85146428571428,172.81825000000003
95281,-66.39289285714287,-63.858964285714286,172.80908333333338
95291,-66.40039285714286,-63.86646428571428,172.7999166666667
95301,-66.40789285714285,-63.87396428571429,172.79075000000003
95311,-66.41539285714285,-63.88146428571428,172.78158333333334
95321,-66.42289285714287,-63.88896428571429,172.7724166666667
95331,-66.43039285714286,-63.89646428571428,172.76325000000003
95341,-66.43789285714286,-63.90396428571429,172.75408333333337
95351,-66.44539285714285,-63.91146428571428,172.7449166666667
95361,-66.45289285714287,-63.91896428571429,172.73575000000002
95371,-66.46039285714286,-63.92646428571428,172.72658333333334
95381,-66.46789285714286,-63.93396428571429,172.71741666666668
95391,-66.47539285714285,-63.94146428571428,172.70825000000002
95401,-66.48289285714287,-63.94896428571429,172.69908333333336
95411,-66.49039285714287,-63.95646428571428,172.6899166666667
95421,-66.49789285714286,-63.96396428571429,172.68075000000005
95431,-66.50539285714285,-63.97146428571428,172.67158333333336
95441,-66.51289285714284,-63.97896428571428,172.66241666666667
95451,-66.52039285714287,-63.986464285714284,172.65325
95461,-66.52789285714286,-63.99396428571428,172.64408333333336
95471,-66.53539285714285,-64.00146428571429,172.6349166666667
95481,-66.54289285714285,-64.00896428571428,172.62575000000004
95491,-66.55039285714287,-64.01646428571429,172.61658333333335
95501,-66.55789285714286,-64.02396428571429,172.6074166666667
95511,-66.56539285714285,-64.03146428571429,172.59825
95521,-66.57289285714285,-64.03896428571429,172.58908333333335
95531,-66.58039285714287,-64.0464642857143,172.5799166666667
95541,-66.58789285714286,-64.05396428571429,172.57075000000003
95551,-66.59539285714285,-64.0614642857143,172.56158333333337
95561,-66.60289285714285,-64.06896428571429,172.5524166666667
95571,-66.61039285714287,-64.0764642857143,172.54325000000003
95581,-66.61789285714286,-64.08396428571429,172.53408333333334
95591,-66.62539285714286,-64.0914642857143,172.52491666666668
95601,-66.63289285714285,-64.09896428571429,172.51575000000003
95611,-66.64039285714287,-64.1064642857143,172.50658333333337
95621,-66.64789285714286,-64.11396428571429,172.4974166666667
95631,-66.65539285714286,-64.1214642857143,172.48825000000002
95641,-66.66289285714285,-64.12896428571429,172.47908333333336
95651,-66.67039285714287,-64.1364642857143,172.46991666666668
95661,-66.67789285714287,-64.14396428571429,172.46075000000002
95671,-66.68539285714286,-64.1514642857143,172.45158333333336
95681,-66.69289285714285,-64.15896428571429,172.4424166666667
95691,-66.70039285714284,-64.16646428571428,172.43325000000004
95701,-66.70789285714287,-64.17396428571429,172.42408333333336
95711,-66.71539285714286,-64.18146428571428,172.4149166666667
95721,-66.72289285714285,-64.18896428571429,172.40575
95731,-66.73039285714285,-64.19646428571428,172.39658333333335
95741,-66.73789285714287,-64.20396428571429,172.3874166666667
95751,-66.74539285714286,-64.21146428571429,172.37825000000004
95761,-66.75289285714285,-64.21896428571429,172.36908333333338
95771,-66.76039285714285,-64.22646428571429,172.3599166666667
95781,-66.76789285714287,-64.2339642857143,172.35075
95791,-66.77539285714286,-64.24146428571429,172.34158333333335
95801,-66.78289285714285,-64.2489642857143,172.3324166666667
95811,-66.79039285714285,-64.25646428571429,172.32325000000003
95821,-66.79789285714287,-64.2639642857143,172.31408333333337
95831,-66.80539285714286,-64.27146428571429,172.30491666666668
95841,-66.81289285714286,-64.2789642857143,172.29575000000003
95851,-66.82039285714285,-64.28646428571429,172.28658333333334
95861,-66.82789285714287,-64.2939642857143,172.27741666666668
95871,-66.83539285714286,-64.30146428571429,172.26825000000002
95881,-66.84289285714286,-64.3089642857143,172.25908333333336
95891,-66.85039285714285,-64.31646428571429,172.2499166666667
95901,-66.85789285714287,-64.3239642857143,172.24075000000002
95911,-66.86539285714287,-64.33146428571429,172.23158333333336
95921,-66.87289285714286,-64.3389642857143,172.22241666666667
95931,-66.88039285714285,-64.34646428571429,172.21325000000002
95941,-66.88789285714284,-64.35396428571428,172.20408333333336
95951,-66.89539285714287,-64.36146428571429,172.1949166666667
95961,-66.90289285714286,-64.36896428571428,172.18575000000004
95971,-66.91039285714285,-64.37646428571429,172.17658333333335
95981,-66.91789285714285,-64.38396428571428,172.1674166666667
95991,-66.92539285714287,-64.39146428571429,172.15825
96001,-66.93289285714286,-64.39896428571429,172.14908333333335
96011,-66.94039285714285,-64.40646428571429,172.1399166666667
96021,-66.94789285714285,-64.41396428571429,172.13075000000003
96031,-66.95539285714287,-64.4214642857143,172.12158333333338
96041,-66.96289285714286,-64.42896428571429,172.1124166666667
96051,-66.97039285714285,-64.4364642857143,172.10325000000003
96061,-66.97789285714285,-64.44396428571429,172.09408333333334
96071,-66.98539285714287,-64.4514642857143,172.0849166666667
96081,-66.99289285714286,-64.45896428571429,172.07575000000003
96091,-67.00039285714286,-64.4664642857143,172.06658333333337
96101,-67.00789285714285,-64.47396428571429,172.0574166666667
96111,-67.01539285714287,-64.4814642857143,172.04825000000002
96121,-67.02289285714286,-64.48896428571429,172.03908333333334
96131,-67.03039285714286,-64.4964642857143,172.02991666666668
96141,-67.03789285714285,-64.50396428571429,172.02075000000002
96151,-67.04539285714287,-64.5114642857143,172.01158333333336
96161,-67.05289285714287,-64.51896428571429,172.0024166666667
96171,-67.06039285714286,-64.5264642857143,171.99325000000005
96181,-67.06789285714285,-64.53396428571429,171.98408333333336
96191,-67.07539285714284,-64.54146428571428,171.97491666666667
96201,-67.08289285714287,-64.54896428571429,171.96575
96211,-67.09039285714286,-64.55646428571428,171.95658333333336
96221,-67.09789285714285,-64.56396428571429,171.9474166666667
96231,-67.10539285714285,-64.57146428571428,171.93825000000004
96241,-67.11289285714287,-64.57896428571429,171.92908333333335
96251,-67.12039285714286,-64.58646428571429,171.9199166666667
96261,-67.12789285714285,-64.59396428571429,171.91075
96271,-67.13539285714285,-64.60146428571429,171.90158333333335
96281,-67.14289285714287,-64.6089642857143,171.8924166666667
96291,-67.15039285714286,-64.61646428571429,171.88325000000003
96301,-67.15789285714285,-64.6239642857143,171.87408333333337
96311,-67.16539285714285,-64.63146428571429,171.8649166666667
96321,-67.17289285714287,-64.6389642857143,171.85575000000003
96331,-67.18039285714286,-64.64646428571429,171.84658333333334
96341,-67.18789285714286,-64.6539642857143,171.83741666666668
96351,-67.19539285714285,-64.66146428571429,171.82825000000003
96361,-67.20289285714287,-64.6689642857143,171.81908333333337
96371,-67.21039285714286,-64.67646428571429,171.8099166666667
96381,-67.21789285714286,-64.6839642857143,171.80075000000002
96391,-67.22539285714285,-64.69146428571429,171.79158333333336
96401,-67.23289285714287,-64.6989642857143,171.78241666666668
96411,-67.24039285714287,-64.70646428571429,171.77325000000002
96421,-67.24789285714286,-64.7139642857143,171.76408333333336
96431,-67.25539285714285,-64.72146428571429,171.7549166666667
96441,-67.26289285714284,-64.72896428571428,171.74575000000004
96451,-67.27039285714287,-64.73646428571429,171.73658333333336
96461,-67.27789285714286,-64.74396428571428,171.7274166666667
96471,-67.28539285714285,-64.75146428571429,171.71825
96481,-67.29289285714285,-64.75896428571428,171.70908333333335
96491,-67.30039285714287,-64.76646428571429,171.6999166666667
96501,-67.30789285714286,-64.77396428571429,171.69075000000004
96511,-67.31539285714285,-64.78146428571429,171.68158333333338
96521,-67.32289285714285,-64.78896428571429,171.6724166666667
96531,-67.33039285714287,-64.7964642857143,171.66325
96541,-67.33789285714286,-64.80396428571429,171.65408333333335
96551,-67.34539285714285,-64.8114642857143,171.6449166666667
96561,-67.35289285714285,-64.81896428571429,171.63575000000003
96571,-67.36039285714287,-64.8264642857143,171.62658333333337
96581,-67.36789285714286,-64.83396428571429,171.61741666666668
96591,-67.37539285714286,-64.8414642857143,171.60825000000003
96601,-67.38289285714285,-64.84896428571429,171.59908333333334
96611,-67.39039285714287,-64.8564642857143,171.58991666666668
96621,-67.39789285714286,-64.86396428571429,171.58075000000002
96631,-67.40539285714286,-64.8714642857143,171.57158333333336
96641,-67.41289285714285,-64.87896428571429,171.5624166666667
96651,-67.42039285714287,-64.8864642857143,171.55325000000002
96661,-67.42789285714287,-64.89396428571429,171.54408333333336
96671,-67.43539285714286,-64.9014642857143,171.53491666666667
96681,-67.44289285714285,-64.90896428571429,171.52575000000002
96691,-67.45039285714284,-64.91646428571428,171.51658333333336
96701,-67.45789285714287,-64.92396428571429,171.5074166666667
96711,-67.46539285714286,-64.93146428571428,171.49825000000004
96721,-67.47289285714285,-64.93896428571429,171.48908333333335
96731,-67.48039285714285,-64.94646428571428,171.4799166666667
96741,-67.48789285714287,-64.95396428571429,171.47075
96751,-67.49539285714286,-64.96146428571429,171.46158333333335
96761,-67.50289285714285,-64.96896428571429,171.4524166666667
96771,-67.51039285714285,-64.97646428571429,171.44325000000003
96781,-67.51789285714287,-64.9839642857143,171.43408333333338
96791,-67.52539285714286,-64.99146428571429,171.4249166666667
96801,-67.53289285714285,-64.9989642857143,171.41575000000003
96811,-67.54039285714285,-65.00646428571429,171.40658333333334
96821,-67.54789285714287,-65.0139642857143,171.3974166666667
96831,-67.55539285714286,-65.02146428571429,171.38825000000003
96841,-67.56289285714286,-65.0289642857143,171.37908333333337
96851,-67.57039285714285,-65.03646428571429,171.3699166666667
96861,-67.57789285714287,-65.0439642857143,171.36075000000002
96871,-67.58539285714286,-65.05146428571429,171.35158333333334
96881,-67.59289285714286,-65.0589642857143,171.34241666666668
96891,-67.60039285714285,-65.06646428571429,171.33325000000002
96901,-67.60789285714287,-65.0739642857143,171.32408333333336
96911,-67.61539285714287,-65.08146428571429,171.3149166666667
96921,-67.62289285714286,-65.0889642857143,171.30575000000005
96931,-67.63039285714285,-65.09646428571429,171.29658333333336
96941,-67.63789285714284,-65.10396428571428,171.28741666666667
96951,-67.64539285714287,-65.11146428571429,171.27825
96961,-67.65289285714286,-65.11896428571428,171.26908333333336
96971,-67.66039285714285,-65.12646428571429,171.2599166666667
96981,-67.66789285714285,-65.13396428571428,171.25075000000004
96991,-67.67539285714287,-65.14146428571429,171.24158333333335
97001,-67.68289285714286,-65.14896428571429,171.2324166666667
97011,-67.69039285714285,-65.15646428571429,171.22325
97021,-67.69789285714285,-65.16396428571429,171.21408333333335
97031,-67.70539285714287,-65.1714642857143,171.2049166666667
97041,-67.71289285714286,-65.17896428571429,171.19575000000003
97051,-67.72039285714285,-65.1864642857143,171.18658333333337
97061,-67.72789285714285,-65.19396428571429,171.1774166666667
97071,-67.73539285714287,-65.2014642857143,171.16825000000003
97081,-67.74289285714286,-65.20896428571429,171.15908333333334
97091,-67.75039285714286,-65.2164642857143,171.14991666666668
97101,-67.75789285714285,-65.22396428571429,171.14075000000003
97111,-67.76539285714287,-65.2314642857143,171.13158333333337
97121,-67.77289285714286,-65.23896428571429,171.1224166666667
97131,-67.78039285714286,-65.2464642857143,171.11325000000002
97141,-67.78789285714285,-65.25396428571429,171.10408333333336
97151,-67.79539285714287,-65.2614642857143,171.09491666666668
97161,-67.80289285714287,-65.26896428571429,171.08575000000002
97171,-67.81039285714286,-65.2764642857143,171.07658333333336
97181,-67.81789285714285,-65.28396428571429,171.0674166666667
97191,-67.82539285714284,-65.29146428571428,171.05825000000004
97201,-67.83289285714287,-65.29896428571429,171.04908333333336
97211,-67.84039285714286,-65.30646428571428,171.0399166666667
97221,-67.84789285714285,-65.31396428571429,171.03075
97231,-67.85539285714285,-65.32146428571428,171.02158333333335
97241,-67.86289285714287,-65.32896428571429,171.0124166666667
97251,-67.87039285714286,-65.33646428571429,171.00325000000004
97261,-67.87789285714285,-65.34396428571429,170.99408333333338
97271,-67.88539285714285,-65.35146428571429,170.9849166666667
97281,-67.89289285714287,-65.3589642857143,170.97575
97291,-67.90039285714286,-65.36646428571429,170.96658333333335
97301,-67.90789285714285,-65.3739642857143,170.9574166666667
97311,-67.91539285714285,-65.38146428571429,170.94825000000003
97321,-67.92289285714287,-65.3889642857143,170.93908333333337
97331,-67.93039285714286,-65.39646428571429,170.92991666666668
97341,-67.93789285714286,-65.4039642857143,170.92075000000003
97351,-67.94539285714285,-65.41146428571429,170.91158333333334
97361,-67.95289285714287,-65.4189642857143,170.90241666666668
97371,-67.96039285714286,-65.42646428571429,170.89325000000002
97381,-67.96789285714286,-65.4339642857143,170.88408333333336
97391,-67.97539285714285,-65.44146428571429,170.8749166666667
97401,-67.98289285714287,-65.4489642857143,170.86575000000002
97411,-67.99039285714287,-65.45646428571429,170.85658333333336
97421,-67.99789285714286,-65.4639642857143,170.84741666666667
97431,-68.00539285714285,-65.47146428571429,170.83825000000002
97441,-68.01289285714284,-65.47896428571428,170.82908333333336
97451,-68.02039285714287,-65.48646428571429,170.8199166666667
97461,-68.02789285714286,-65.49396428571428,170.81075000000004
97471,-68.03539285714285,-65.50146428571429,170.80158333333335
97481,-68.04289285714285,-65.50896428571428,170.7924166666667
97491,-68.05039285714287,-65.51646428571429,170.78325
97501,-68.05789285714286,-65.52396428571429,170.77408333333335
97511,-68.06539285714285,-65.53146428571429,170.7649166666667
97521,-68.07289285714285,-65.53896428571429,170.75575000000003
97531,-68.08039285714287,-65.5464642857143,170.74658333333338
97541,-68.08789285714286,-65.55396428571429,170.7374166666667
97551,-68.09539285714285,-65.5614642857143,170.72825000000003
97561,-68.10289285714285,-65.56896428571429,170.71908333333334
97571,-68.11039285714287,-65.5764642857143,170.7099166666667
97581,-68.11789285714286,-65.58396428571429,170.70075000000003
97591,-68.12539285714286,-65.5914642857143,170.69158333333337
97601,-68.13289285714285,-65.59896428571429,170.6824166666667
97611,-68.14039285714287,-65.6064642857143,170.67325000000002
97621,-68.14789285714286,-65.61396428571429,170.66408333333334
97631,-68.15539285714286,-65.6214642857143,170.65491666666668
97641,-68.16289285714285,-65.62896428571429,170.64575000000002
97651,-68.17039285714287,-65.6364642857143,170.63658333333336
97661,-68.17789285714287,-65.64396428571429,170.6274166666667
97671,-68.18539285714286,-65.6514642857143,170.61825000000005
97681,-68.19289285714285,-65.65896428571429,170.60908333333336
97691,-68.20039285714284,-65.66646428571428,170.59991666666667
97701,-68.20789285714287,-65.67396428571429,170.59075
97711,-68.21539285714286,-65.68146428571428,170.58158333333336
97721,-68.22289285714285,-65.68896428571429,170.5724166666667
97731,-68.23039285714285,-65.69646428571428,170.56325000000004
97741,-68.23789285714287,-65.70396428571429,170.55408333333335
97751,-68.24539285714286,-65.71146428571429,170.5449166666667
97761,-68.25289285714285,-65.71896428571429,170.53575
97771,-68.26039285714285,-65.72646428571429,170.52658333333335
97781,-68.26789285714287,-65.7339642857143,170.5174166666667
97791,-68.27539285714286,-65.74146428571429,170.50825000000003
97801,-68.28289285714285,-65.7489642857143,170.49908333333337
97811,-68.29039285714285,-65.75646428571429,170.4899166666667
97821,-68.29789285714287,-65.7639642857143,170.48075000000003
97831,-68.30539285714286,-65.77146428571429,170.47158333333334
97841,-68.31289285714286,-65.7789642857143,170.46241666666668
97851,-68.32039285714285,-65.78646428571429,170.45325000000003
97861,-68.32789285714287,-65.7939642857143,170.44408333333337
97871,-68.33539285714286,-65.80146428571429,170.4349166666667
97881,-68.34289285714286,-65.8089642857143,170.42575000000002
97891,-68.35039285714285,-65.81646428571429,170.41658333333336
97901,-68.35789285714287,-65.8239642857143,170.40741666666668
97911,-68.36539285714287,-65.83146428571429,170.39825000000002
97921,-68.37289285714286,-65.8389642857143,170.38908333333336
97931,-68.38039285714285,-65.84646428571429,170.3799166666667
97941,-68.38789285714284,-65.85396428571428,170.37075000000004
97951,-68.39539285714287,-65.86146428571429,170.36158333333336
97961,-68.40289285714286,-65.86896428571428,170.3524166666667
97971,-68.41039285714285,-65.87646428571429,170.34325
97981,-68.41789285714285,-65.88396428571428,170.33408333333335
97991,-68.42539285714287,-65.89146428571429,170.3249166666667
98001,-68.43289285714286,-65.89896428571429,170.31575000000004
98011,-68.44039285714285,-65.90646428571429,170.30658333333338
98021,-68.44789285714285,-65.91396428571429,170.2974166666667
98031,-68.45539285714287,-65.9214642857143,170.28825
98041,-68.46289285714286,-65.92896428571429,170.27908333333335
98051,-68.47039285714285,-65.9364642857143,170.2699166666667
98061,-68.47789285714285,-65.94396428571429,170.26075000000003
98071,-68.48539285714287,-65.9514642857143,170.25158333333337
98081,-68.49289285714286,-65.95896428571429,170.24241666666668
98091,-68.50039285714286,-65.9664642857143,170.23325000000003
98101,-68.50789285714285,-65.97396428571429,170.22408333333334
98111,-68.51539285714287,-65.9814642857143,170.21491666666668
98121,-68.52289285714286,-65.98896428571429,170.20575000000002
98131,-68.53039285714286,-65.9964642857143,170.19658333333336
98141,-68.53789285714285,-66.00396428571429,170.1874166666667
98151,-68.54539285714287,-66.0114642857143,170.17825000000002
98161,-68.55289285714287,-66.01896428571429,170.16908333333336
98171,-68.56039285714286,-66.0264642857143,170.15991666666667
98181,-68.56789285714285,-66.03396428571429,170.15075000000002
98191,-68.57539285714284,-66.04146428571428,170.14158333333336
98201,-68.58289285714287,-66.04896428571429,170.1324166666667
98211,-68.59039285714286,-66.05646428571428,170.12325000000004
98221,-68.59789285714285,-66.06396428571429,170.11408333333335
98231,-68.60539285714285,-66.07146428571428,170.1049166666667
98241,-68.61289285714287,-66.07896428571429,170.09575
98251,-68.62039285714286,-66.08646428571429,170.08658333333335
98261,-68.62789285714285,-66.09396428571429,170.0774166666667
98271,-68.63539285714285,-66.10146428571429,170.06825000000003
98281,-68.64289285714287,-66.1089642857143,170.05908333333338
98291,-68.65039285714286,-66.11646428571429,170.0499166666667
98301,-68.65789285714285,-66.1239642857143,170.04075000000003
98311,-68.66539285714285,-66.13146428571429,170.03158333333334
98321,-68.67289285714287,-66.1389642857143,170.0224166666667
98331,-68.68039285714286,-66.14646428571429,170.01325000000003
98341,-68.68789285714286,-66.1539642857143,170.00408333333337
98351,-68.69539285714285,-66.16146428571429,169.9949166666667
98361,-68.70289285714287,-66.1689642857143,169.98575000000002
98371,-68.71039285714286,-66.17646428571429,169.97658333333334
98381,-68.71789285714286,-66.1839642857143,169.96741666666668
98391,-68.72539285714285,-66.19146428571429,169.95825000000002
98401,-68.73289285714287,-66.1989642857143,169.94908333333336
98411,-68.74039285714287,-66.20646428571429,169.9399166666667
98421,-68.74789285714286,-66.2139642857143,169.93075000000005
98431,-68.75539285714285,-66.22146428571429,169.92158333333336
98441,-68.76289285714284,-66.22896428571428,169.91241666666667
98451,-68.77039285714287,-66.23646428571429,169.90325
98461,-68.77789285714286,-66.24396428571428,169.89408333333336
98471,-68.78539285714285,-66.25146428571429,169.8849166666667
98481,-68.79289285714285,-66.25896428571428,169.87575000000004
98491,-68.80039285714287,-66.26646428571429,169.86658333333335
98501,-68.80789285714286,-66.27396428571429,169.8574166666667
98511,-68.81539285714285,-66.28146428571429,169.84825
98521,-68.82289285714285,-66.28896428571429,169.83908333333335
98531,-68.83039285714287,-66.2964642857143,169.8299166666667
98541,-68.83789285714286,-66.30396428571429,169.82075000000003
98551,-68.84539285714285,-66.3114642857143,169.81158333333337
98561,-68.85289285714285,-66.31896428571429,169.8024166666667
98571,-68.86039285714287,-66.3264642857143,169.79325000000003
98581,-68.86789285714286,-66.33396428571429,169.78408333333334
98591,-68.87539285714286,-66.3414642857143,169.77491666666668
98601,-68.88289285714285,-66.34896428571429,169.76575000000003
98611,-68.89039285714287,-66.3564642857143,169.75658333333337
98621,-68.89789285714286,-66.36396428571429,169.7474166666667
98631,-68.90539285714286,-66.3714642857143,169.73825000000002
98641,-68.91289285714285,-66.37896428571429,169.72908333333336
98651,-68.92039285714287,-66.3864642857143,169.71991666666668
98661,-68.92789285714287,-66.39396428571429,169.71075000000002
98671,-68.93539285714286,-66.4014642857143,169.70158333333336
98681,-68.94289285714285,-66.40896428571429,169.6924166666667
98691,-68.95039285714284,-66.41646428571428,169.68325000000004
98701,-68.95789285714287,-66.42396428571429,169.67408333333336
98711,-68.96539285714286,-66.43146428571428,169.6649166666667
98721,-68.97289285714285,-66.43896428571429,169.65575
98731,-68.98039285714285,-66.44646428571428,169.64658333333335
98741,-68.98789285714287,-66.45396428571429,169.6374166666667
98751,-68.99539285714286,-66.46146428571429,169.62825000000004
98761,-69.00289285714285,-66.46896428571429,169.61908333333338
98771,-69.01039285714285,-66.47646428571429,169.6099166666667
98781,-69.01789285714287,-66.4839642857143,169.60075
98791,-69.02539285714286,-66.49146428571429,169.59158333333335
98801,-69.03289285714285,-66.4989642857143,169.5824166666667
98811,-69.04039285714285,-66.50646428571429,169.57325000000003
98821,-69.04789285714287,-66.5139642857143,169.56408333333337
98831,-69.05539285714286,-66.52146428571429,169.55491666666668
98841,-69.06289285714286,-66.5289642857143,169.54575000000003
98851,-69.07039285714285,-66.53646428571429,169.53658333333334
98861,-69.07789285714287,-66.5439642857143,169.52741666666668
98871,-69.08539285714286,-66.55146428571429,169.51825000000002
98881,-69.09289285714286,-66.5589642857143,169.50908333333336
98891,-69.10039285714285,-66.56646428571429,169.4999166666667
98901,-69.10789285714287,-66.5739642857143,169.49075000000002
98911,-69.11539285714287,-66.58146428571429,169.48158333333336
98921,-69.12289285714286,-66.5889642857143,169.47241666666667
